date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:44:48	74740/74740	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20May%202022%2017:44:18%20GMT	https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/index26.html	C:/My%20Web%20Sites/Admin2/crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/index26.html	(from https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/)
11:44:49	82481/82481	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20May%202022%2017:44:18%20GMT	https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/index27.html	C:/My%20Web%20Sites/Admin2/crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/index27.html	(from https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/)
11:44:49	114082/114082	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20May%202022%2017:44:18%20GMT	https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/index28.html	C:/My%20Web%20Sites/Admin2/crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/index28.html	(from https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/)
11:44:49	85256/85256	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20May%202022%2017:44:18%20GMT	https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/index29.html	C:/My%20Web%20Sites/Admin2/crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/index29.html	(from https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/)
11:44:50	87801/87801	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20May%202022%2017:44:18%20GMT	https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/index30.html	C:/My%20Web%20Sites/Admin2/crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/index30.html	(from https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/)
11:44:50	93684/93684	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20May%202022%2017:44:18%20GMT	https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/index31.html	C:/My%20Web%20Sites/Admin2/crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/index31.html	(from https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/)
11:44:50	101107/101107	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20May%202022%2017:44:18%20GMT	https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/index32.html	C:/My%20Web%20Sites/Admin2/crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/index32.html	(from https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/)
11:44:51	69001/69001	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20May%202022%2017:44:18%20GMT	https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/reports_transactions.html	C:/My%20Web%20Sites/Admin2/crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/reports_transactions.html	(from https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/)
11:44:51	70542/70542	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20May%202022%2017:44:18%20GMT	https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/reports_top_gainers_losers.html	C:/My%20Web%20Sites/Admin2/crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/reports_top_gainers_losers.html	(from https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/)
11:44:51	106546/106546	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20May%202022%2017:44:18%20GMT	https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/reports_market_capitalizations.html	C:/My%20Web%20Sites/Admin2/crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/reports_market_capitalizations.html	(from https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/)
11:44:52	66724/66724	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20May%202022%2017:44:18%20GMT	https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/reports_crypto_stats.html	C:/My%20Web%20Sites/Admin2/crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/reports_crypto_stats.html	(from https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/)
11:44:52	60926/60926	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20May%202022%2017:44:16%20GMT	https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/ico_distribution_countdown.html	C:/My%20Web%20Sites/Admin2/crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/ico_distribution_countdown.html	(from https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/)
11:44:52	63429/63429	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20May%202022%2017:44:16%20GMT	https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/ico_roadmap_timeline.html	C:/My%20Web%20Sites/Admin2/crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/ico_roadmap_timeline.html	(from https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/)
11:44:53	61329/61329	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20May%202022%2017:44:16%20GMT	https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/ico_progress.html	C:/My%20Web%20Sites/Admin2/crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/ico_progress.html	(from https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/)
11:44:53	64905/64905	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20May%202022%2017:44:16%20GMT	https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/ico_details.html	C:/My%20Web%20Sites/Admin2/crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/ico_details.html	(from https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/)
11:44:53	75720/75720	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20May%202022%2017:44:16%20GMT	https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/ico_listing.html	C:/My%20Web%20Sites/Admin2/crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/ico_listing.html	(from https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/)
11:44:54	80052/80052	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20May%202022%2017:44:16%20GMT	https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/ico_filter.html	C:/My%20Web%20Sites/Admin2/crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/ico_filter.html	(from https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/)
11:44:55	68924/68924	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20May%202022%2017:44:16%20GMT	https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/currency_exchange.html	C:/My%20Web%20Sites/Admin2/crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/currency_exchange.html	(from https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/)
11:44:55	73030/73030	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20May%202022%2017:44:18%20GMT	https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/members.html	C:/My%20Web%20Sites/Admin2/crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/members.html	(from https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/)
11:44:55	75556/75556	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20May%202022%2017:44:18%20GMT	https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/members_list.html	C:/My%20Web%20Sites/Admin2/crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/members_list.html	(from https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/)
11:44:56	68377/68377	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20May%202022%2017:44:18%20GMT	https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/member_profile.html	C:/My%20Web%20Sites/Admin2/crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/member_profile.html	(from https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/)
11:44:57	70842/70842	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20May%202022%2017:44:18%20GMT	https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/tickers.html	C:/My%20Web%20Sites/Admin2/crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/tickers.html	(from https://crypto-admin-templates.multipurposethemes.com/sass/bs5/main-light/)
